submission_id,QUD,RT,age,condition,experiment_id,gender,optionLeft,optionRight,question,response,startDate,startTime,trial_name,trial_number
2585,NA,NA,20,1,258,female,NA,NA,Which of the following is true about the previous study?,correct,Sun Aug 15 2021 20:33:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629052393358,understanding_check,1
2585,NA,NA,20,1,258,female,NA,NA,Please rate how much you agree or disagree with the following statements:,1,Sun Aug 15 2021 20:33:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629052393358,identity_check_Pro ,1
2585,NA,NA,20,1,258,female,NA,NA,Please rate how much you agree or disagree with the following statements:,5,Sun Aug 15 2021 20:33:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629052393358,identity_check_Anti ,1
2585,,8612,20,1,258,female,NA,NA,Which of the following statements is true?,correct,Sun Aug 15 2021 20:33:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629052393358,understanding_check2,1
2585,,9912,20,1,258,female,not at all,very strongly,Please rate how much you agree with the following statement: <br />,6,Sun Aug 15 2021 20:33:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629052393358,sympathy_rating,1
2584,NA,NA,21,2,258,male,NA,NA,Please select the topic you care about the most,Transgender rights,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,choice_of_political_topic,1
2584,NA,NA,21,2,258,male,NA,NA,Transgender people should be allowed to use the bathrooms of the gender they identify as,5,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,rate_statement,1
2584,NA,NA,21,2,258,male,NA,NA,Call the police or do nothing ?,2,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,experimental_trial,1
2584,,17080,21,2,258,male,very bad,very good,How did you feel about your choice ?,5,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,fit_backstory_fake_rating,1
2584,NA,NA,21,2,258,male,NA,NA,Which of the following is true about the previous study?,correct,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,understanding_check,1
2584,NA,NA,21,2,258,male,NA,NA,Please rate how much you agree or disagree with the following statements:,2,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,identity_check_Pro ,1
2584,NA,NA,21,2,258,male,NA,NA,Please rate how much you agree or disagree with the following statements:,2,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,identity_check_Anti ,1
2584,,19036,21,2,258,male,NA,NA,Which of the following statements is true?,correct,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,understanding_check2,1
2584,,39819,21,2,258,male,not at all,very strongly,Please rate how much you agree with the following statement: <br />,6,Sun Aug 15 2021 20:18:40 GMT+0200 (Central European Summer Time),1629051520634,sympathy_rating,1
2583,NA,NA,58,2,258,female,NA,NA,Please select the topic you care about the most,Feminism,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,choice_of_political_topic,1
2583,NA,NA,58,2,258,female,NA,NA,Feminism is important and beneficial to modern society,4,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,rate_statement,1
2583,NA,NA,58,2,258,female,NA,NA,Call the police or do nothing ?,2,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,experimental_trial,1
2583,,11180,58,2,258,female,very bad,very good,How did you feel about your choice ?,6,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,fit_backstory_fake_rating,1
2583,NA,NA,58,2,258,female,NA,NA,Which of the following is true about the previous study?,incorrect,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,understanding_check,1
2583,NA,NA,58,2,258,female,NA,NA,Please rate how much you agree or disagree with the following statements:,5,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,identity_check_Pro ,1
2583,NA,NA,58,2,258,female,NA,NA,Please rate how much you agree or disagree with the following statements:,2,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,identity_check_Anti ,1
2583,,51100,58,2,258,female,NA,NA,Which of the following statements is true?,incorrect,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,understanding_check2,1
2583,,66604,58,2,258,female,not at all,very strongly,Please rate how much you agree with the following statement: <br />,6,Sun Aug 15 2021 20:17:33 GMT+0200 (Mitteleuropäische Sommerzeit),1629051453343,sympathy_rating,1
2582,NA,NA,20,4,258,female,NA,NA,Please select the topic you care about the most,Buying and wearing fur,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,choice_of_political_topic,1
2582,NA,NA,20,4,258,female,NA,NA,Buying and wearing fur is wrong,5,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,rate_statement,1
2582,NA,NA,20,4,258,female,NA,NA,Call the police or do nothing ?,4,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,experimental_trial,1
2582,,81542,20,4,258,female,very bad,very good,How did you feel about your choice ?,3,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,fit_backstory_fake_rating,1
2582,NA,NA,20,4,258,female,NA,NA,Which of the following is true about the previous study?,incorrect,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,understanding_check,1
2582,NA,NA,20,4,258,female,NA,NA,Please rate how much you agree or disagree with the following statements:,1,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,identity_check_Pro ,1
2582,NA,NA,20,4,258,female,NA,NA,Please rate how much you agree or disagree with the following statements:,7,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,identity_check_Anti ,1
2582,,33226,20,4,258,female,NA,NA,Which of the following statements is true?,correct,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,understanding_check2,1
2582,,46951,20,4,258,female,not at all,very strongly,Please rate how much you agree with the following statement: <br />,7,Sun Aug 15 2021 20:14:40 GMT+0200 (Central European Summer Time),1629051280493,sympathy_rating,1
2581,NA,NA,30,3,258,male,NA,NA,Please select the topic you care about the most,Refugees,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,choice_of_political_topic,1
2581,NA,NA,30,3,258,male,NA,NA,Germany should open its borders for all refugees,2,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,rate_statement,1
2581,NA,NA,30,3,258,male,NA,NA,Call the police or do nothing ?,5,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,experimental_trial,1
2581,,3776,30,3,258,male,very bad,very good,How did you feel about your choice ?,7,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,fit_backstory_fake_rating,1
2581,NA,NA,30,3,258,male,NA,NA,Which of the following is true about the previous study?,correct,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,understanding_check,1
2581,NA,NA,30,3,258,male,NA,NA,Please rate how much you agree or disagree with the following statements:,4,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,identity_check_Pro ,1
2581,NA,NA,30,3,258,male,NA,NA,Please rate how much you agree or disagree with the following statements:,4,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,identity_check_Anti ,1
2581,,20178,30,3,258,male,NA,NA,Which of the following statements is true?,incorrect,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,understanding_check2,1
2581,,16442,30,3,258,male,not at all,very strongly,Please rate how much you agree with the following statement: <br />,5,Sun Aug 15 2021 20:15:42 GMT+0200 (Central European Summer Time),1629051342537,sympathy_rating,1
2580,NA,NA,24,1,258,male,NA,NA,Please select the topic you care about the most,Feminism,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,choice_of_political_topic,1
2580,NA,NA,24,1,258,male,NA,NA,Feminism is important and beneficial to modern society,-5,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,rate_statement,1
2580,NA,NA,24,1,258,male,NA,NA,Call the police or do nothing ?,2,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,experimental_trial,1
2580,,4434,24,1,258,male,very bad,very good,How did you feel about your choice ?,7,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,fit_backstory_fake_rating,1
2580,NA,NA,24,1,258,male,NA,NA,Which of the following is true about the previous study?,correct,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,understanding_check,1
2580,NA,NA,24,1,258,male,NA,NA,Please rate how much you agree or disagree with the following statements:,1,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,identity_check_Pro ,1
2580,NA,NA,24,1,258,male,NA,NA,Please rate how much you agree or disagree with the following statements:,3,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,identity_check_Anti ,1
2580,,14638,24,1,258,male,NA,NA,Which of the following statements is true?,correct,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,understanding_check2,1
2580,,17859,24,1,258,male,not at all,very strongly,Please rate how much you agree with the following statement: <br />,4,Sun Aug 15 2021 20:14:03 GMT+0200 (Mitteleuropäische Sommerzeit),1629051243271,sympathy_rating,1
2579,NA,NA,21,1,258,female,NA,NA,Please select the topic you care about the most,Feminism,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,choice_of_political_topic,1
2579,NA,NA,21,1,258,female,NA,NA,Feminism is important and beneficial to modern society,5,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,rate_statement,1
2579,NA,NA,21,1,258,female,NA,NA,Call the police or do nothing ?,3,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,experimental_trial,1
2579,,15701,21,1,258,female,very bad,very good,How did you feel about your choice ?,3,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,fit_backstory_fake_rating,1
2579,NA,NA,21,1,258,female,NA,NA,Which of the following is true about the previous study?,correct,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,understanding_check,1
2579,NA,NA,21,1,258,female,NA,NA,Please rate how much you agree or disagree with the following statements:,6,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,identity_check_Pro ,1
2579,NA,NA,21,1,258,female,NA,NA,Please rate how much you agree or disagree with the following statements:,1,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,identity_check_Anti ,1
2579,,9994,21,1,258,female,NA,NA,Which of the following statements is true?,correct,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,understanding_check2,1
2579,,11071,21,1,258,female,not at all,very strongly,Please rate how much you agree with the following statement: <br />,7,Sun Aug 15 2021 20:08:13 GMT+0200 (Mitteleuropäische Sommerzeit),1629050893495,sympathy_rating,1
2578,NA,NA,25,1,258,male,NA,NA,Please select the topic you care about the most,Drug legalization,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,choice_of_political_topic,1
2578,NA,NA,25,1,258,male,NA,NA,Possession of drugs should be legalized,1,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,rate_statement,1
2578,NA,NA,25,1,258,male,NA,NA,Call the police or do nothing ?,5,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,experimental_trial,1
2578,,7377,25,1,258,male,very bad,very good,How did you feel about your choice ?,5,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,fit_backstory_fake_rating,1
2578,NA,NA,25,1,258,male,NA,NA,Which of the following is true about the previous study?,correct,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,understanding_check,1
2578,NA,NA,25,1,258,male,NA,NA,Please rate how much you agree or disagree with the following statements:,4,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,identity_check_Pro ,1
2578,NA,NA,25,1,258,male,NA,NA,Please rate how much you agree or disagree with the following statements:,5,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,identity_check_Anti ,1
2578,,8565,25,1,258,male,NA,NA,Which of the following statements is true?,correct,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,understanding_check2,1
2578,,10807,25,1,258,male,not at all,very strongly,Please rate how much you agree with the following statement: <br />,1,Sun Aug 15 2021 20:06:07 GMT+0200 (Mitteleuropäische Sommerzeit),1629050767935,sympathy_rating,1
